event	round	overflow_threshold	count	skid	ip	error
misc_retired.pause_inst:u	1	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	2	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	3	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	4	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	5	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	6	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	7	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	8	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	9	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	10	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	11	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	12	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	13	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	14	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	15	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	16	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	17	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	18	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	19	50000	50000	0	0x4025d7	
misc_retired.pause_inst:u	20	50000	50000	0	0x4025d7	
