event	round	count	exit
l2_request.all:u	1	784572	0
l2_request.all:u	2	784622	0
fp_arith_inst_retired.8_flops:u	1	0	0
fp_arith_inst_retired.8_flops:u	2	0	0
fp_arith_inst_retired.8_flops:u	3	0	0
fp_arith_inst_retired.8_flops:u	4	0	0
fp_arith_inst_retired.8_flops:u	5	0	0
fp_arith_inst_retired.8_flops:u	6	0	0
fp_arith_inst_retired.8_flops:u	7	0	0
fp_arith_inst_retired.8_flops:u	8	0	0
fp_arith_inst_retired.8_flops:u	9	0	0
fp_arith_inst_retired.8_flops:u	10	0	0
fp_arith_inst_retired.8_flops:u	11	0	0
fp_arith_inst_retired.8_flops:u	12	0	0
fp_arith_inst_retired.8_flops:u	13	0	0
fp_arith_inst_retired.8_flops:u	14	0	0
fp_arith_inst_retired.8_flops:u	15	0	0
fp_arith_inst_retired.8_flops:u	16	0	0
fp_arith_inst_retired.8_flops:u	17	0	0
fp_arith_inst_retired.8_flops:u	18	0	0
fp_arith_inst_retired.8_flops:u	19	0	0
fp_arith_inst_retired.8_flops:u	20	0	0
fp_arith_inst_retired.8_flops:u	21	0	0
fp_arith_inst_retired.8_flops:u	22	0	0
fp_arith_inst_retired.8_flops:u	23	0	0
fp_arith_inst_retired.8_flops:u	24	0	0
fp_arith_inst_retired.8_flops:u	25	0	0
fp_arith_inst_retired.8_flops:u	26	0	0
fp_arith_inst_retired.8_flops:u	27	0	0
fp_arith_inst_retired.8_flops:u	28	0	0
fp_arith_inst_retired.8_flops:u	29	0	0
fp_arith_inst_retired.8_flops:u	30	0	0
fp_arith_inst_retired.8_flops:u	31	0	0
fp_arith_inst_retired.8_flops:u	32	0	0
fp_arith_inst_retired.8_flops:u	33	0	0
fp_arith_inst_retired.8_flops:u	34	0	0
fp_arith_inst_retired.8_flops:u	35	0	0
fp_arith_inst_retired.8_flops:u	36	0	0
fp_arith_inst_retired.8_flops:u	37	0	0
fp_arith_inst_retired.8_flops:u	38	0	0
fp_arith_inst_retired.8_flops:u	39	0	0
fp_arith_inst_retired.8_flops:u	40	0	0
fp_arith_inst_retired.8_flops:u	41	0	0
fp_arith_inst_retired.8_flops:u	42	0	0
fp_arith_inst_retired.8_flops:u	43	0	0
fp_arith_inst_retired.8_flops:u	44	0	0
fp_arith_inst_retired.8_flops:u	45	0	0
fp_arith_inst_retired.8_flops:u	46	0	0
fp_arith_inst_retired.8_flops:u	47	0	0
fp_arith_inst_retired.8_flops:u	48	0	0
fp_arith_inst_retired.8_flops:u	49	0	0
fp_arith_inst_retired.8_flops:u	50	0	0
fp_arith_inst_retired.8_flops:u	51	0	0
fp_arith_inst_retired.8_flops:u	52	0	0
fp_arith_inst_retired.8_flops:u	53	0	0
fp_arith_inst_retired.8_flops:u	54	0	0
fp_arith_inst_retired.8_flops:u	55	0	0
