event	round	count	exit
cpu-cycles:u	1	3746350249	0
cpu-cycles:u	2	3727649913	0
mem_load_retired.l2_hit:u	1	1431	0
mem_load_retired.l2_hit:u	2	1475	0
rtm_retired.aborted_memtype:u	1	0	0
rtm_retired.aborted_memtype:u	2	0	0
rtm_retired.aborted_memtype:u	3	0	0
rtm_retired.aborted_memtype:u	4	0	0
rtm_retired.aborted_memtype:u	5	0	0
int_vec_retired.128bit:u	1	4000000	0
int_vec_retired.128bit:u	2	4000000	0
int_vec_retired.128bit:u	3	4000000	0
int_vec_retired.128bit:u	4	4000000	0
int_vec_retired.128bit:u	5	4000000	0
itlb_misses.walk_completed_4k:u	1	979	0
itlb_misses.walk_completed_4k:u	2	970	0
