event	round	count	exit
topdown-slots-issued:u	1	13194316542	0
topdown-slots-issued:u	2	13191293595	0
l2_rqsts.all_demand_miss:u	1	597323	0
l2_rqsts.all_demand_miss:u	2	600607	0
mem_inst_retired.any:u	1	95810031	0
mem_inst_retired.any:u	2	95810002	0
mem_load_retired.l2_miss:u	1	326594	0
mem_load_retired.l2_miss:u	2	323071	0
fp_arith_inst_retired.vector:u	1	6000000	0
fp_arith_inst_retired.vector:u	2	6000000	0
fp_arith_inst_retired.vector:u	3	6000000	0
fp_arith_inst_retired.vector:u	4	6000000	0
fp_arith_inst_retired.vector:u	5	6000000	0
idq.mite_cycles:u	1	61738540	0
idq.mite_cycles:u	2	61754332	0
hle_retired.aborted_timer:u	1	0	0
hle_retired.aborted_timer:u	2	0	0
hle_retired.aborted_timer:u	3	0	0
hle_retired.aborted_timer:u	4	0	0
hle_retired.aborted_timer:u	5	0	0
tx_mem.abort_conflict:u	1	0	0
tx_mem.abort_conflict:u	2	0	0
tx_mem.abort_conflict:u	3	0	0
tx_mem.abort_conflict:u	4	0	0
tx_mem.abort_conflict:u	5	0	0
memory_disambiguation.history_reset:u	1	277670	0
memory_disambiguation.history_reset:u	2	277867	0
cpu_clk_thread_unhalted.ref_xclk:u	1	76514128	0
cpu_clk_thread_unhalted.ref_xclk:u	2	76623373	0
exe_activity.3_ports_util:u	1	398302245	0
exe_activity.3_ports_util:u	2	398288270	0
lsd.cycles_ok:u	1	0	0
lsd.cycles_ok:u	2	0	0
lsd.cycles_ok:u	3	0	0
lsd.cycles_ok:u	4	0	0
lsd.cycles_ok:u	5	0	0
uops_executed.core:u	1	13259458241	0
uops_executed.core:u	2	13257222651	0
uops_retired.stall_cycles:u	1	2597985827	0
uops_retired.stall_cycles:u	2	2594322884	0
itlb_misses.stlb_hit:u	1	4	0
itlb_misses.stlb_hit:u	2	2	0
