event	round	count	exit
l2_rqsts.all_demand_data_rd:u	1	518306	0
l2_rqsts.all_demand_data_rd:u	2	512447	0
fp_arith_inst_retired.scalar_single:u	1	2300000	0
fp_arith_inst_retired.scalar_single:u	2	2300000	0
fp_arith_inst_retired.scalar_single:u	3	2300000	0
fp_arith_inst_retired.scalar_single:u	4	2300000	0
fp_arith_inst_retired.scalar_single:u	5	2300000	0
fp_arith_inst_retired.scalar_single:u	6	2300000	0
fp_arith_inst_retired.scalar_single:u	7	2300000	0
fp_arith_inst_retired.scalar_single:u	8	2300000	0
fp_arith_inst_retired.scalar_single:u	9	2300000	0
fp_arith_inst_retired.scalar_single:u	10	2300000	0
fp_arith_inst_retired.scalar_single:u	11	2300000	0
fp_arith_inst_retired.scalar_single:u	12	2300000	0
fp_arith_inst_retired.scalar_single:u	13	2300000	0
fp_arith_inst_retired.scalar_single:u	14	2300000	0
fp_arith_inst_retired.scalar_single:u	15	2300000	0
fp_arith_inst_retired.scalar_single:u	16	2300000	0
fp_arith_inst_retired.scalar_single:u	17	2300000	0
fp_arith_inst_retired.scalar_single:u	18	2300000	0
fp_arith_inst_retired.scalar_single:u	19	2300000	0
fp_arith_inst_retired.scalar_single:u	20	2300000	0
fp_arith_inst_retired.scalar_single:u	21	2300000	0
fp_arith_inst_retired.scalar_single:u	22	2300000	0
fp_arith_inst_retired.scalar_single:u	23	2300000	0
fp_arith_inst_retired.scalar_single:u	24	2300000	0
fp_arith_inst_retired.scalar_single:u	25	2300000	0
fp_arith_inst_retired.scalar_single:u	26	2300000	0
fp_arith_inst_retired.scalar_single:u	27	2300000	0
fp_arith_inst_retired.scalar_single:u	28	2300000	0
fp_arith_inst_retired.scalar_single:u	29	2300000	0
fp_arith_inst_retired.scalar_single:u	30	2300000	0
fp_arith_inst_retired.scalar_single:u	31	2300000	0
fp_arith_inst_retired.scalar_single:u	32	2300000	0
fp_arith_inst_retired.scalar_single:u	33	2300000	0
fp_arith_inst_retired.scalar_single:u	34	2300000	0
fp_arith_inst_retired.scalar_single:u	35	2300000	0
fp_arith_inst_retired.scalar_single:u	36	2300000	0
fp_arith_inst_retired.scalar_single:u	37	2300000	0
fp_arith_inst_retired.scalar_single:u	38	2300000	0
fp_arith_inst_retired.scalar_single:u	39	2300000	0
fp_arith_inst_retired.scalar_single:u	40	2300000	0
fp_arith_inst_retired.scalar_single:u	41	2300000	0
fp_arith_inst_retired.scalar_single:u	42	2300000	0
fp_arith_inst_retired.scalar_single:u	43	2300000	0
fp_arith_inst_retired.scalar_single:u	44	2300000	0
fp_arith_inst_retired.scalar_single:u	45	2300000	0
fp_arith_inst_retired.scalar_single:u	46	2300000	0
fp_arith_inst_retired.scalar_single:u	47	2300000	0
fp_arith_inst_retired.scalar_single:u	48	2300000	0
fp_arith_inst_retired.scalar_single:u	49	2300000	0
fp_arith_inst_retired.scalar_single:u	50	2300000	0
fp_arith_inst_retired.scalar_single:u	51	2300000	0
fp_arith_inst_retired.scalar_single:u	52	2300000	0
fp_arith_inst_retired.scalar_single:u	53	2300000	0
fp_arith_inst_retired.scalar_single:u	54	2300000	0
fp_arith_inst_retired.scalar_single:u	55	2300000	0
fp_arith_inst_retired.scalar_single:u	56	2300000	0
fp_arith_inst_retired.scalar_single:u	57	2300000	0
fp_arith_inst_retired.scalar_single:u	58	2300000	0
fp_arith_inst_retired.scalar_single:u	59	2300000	0
fp_arith_inst_retired.scalar_single:u	60	2300000	0
fp_arith_inst_retired.scalar_single:u	61	2300000	0
fp_arith_inst_retired.scalar_single:u	62	2300000	0
fp_arith_inst_retired.scalar_single:u	63	2300000	0
fp_arith_inst_retired.scalar_single:u	64	2300000	0
fp_arith_inst_retired.scalar_single:u	65	2300000	0
fp_arith_inst_retired.scalar_single:u	66	2300000	0
fp_arith_inst_retired.scalar_single:u	67	2300000	0
fp_arith_inst_retired.scalar_single:u	68	2300000	0
fp_arith_inst_retired.scalar_single:u	69	2300000	0
fp_arith_inst_retired.scalar_single:u	70	2300000	0
fp_arith_inst_retired.scalar_single:u	71	2300000	0
fp_arith_inst_retired.scalar_single:u	72	2300000	0
fp_arith_inst_retired.scalar_single:u	73	2300000	0
fp_arith_inst_retired.scalar_single:u	74	2300000	0
fp_arith_inst_retired.scalar_single:u	75	2300000	0
fp_arith_inst_retired.scalar_single:u	76	2300000	0
fp_arith_inst_retired.scalar_single:u	77	2300000	0
