event	round	count	exit
mem_load_retired.local_pmm:u	1	0	0
mem_load_retired.local_pmm:u	2	0	0
mem_load_retired.local_pmm:u	3	0	0
mem_load_retired.local_pmm:u	4	0	0
mem_load_retired.local_pmm:u	5	0	0
mem_load_retired.local_pmm:u	6	0	0
mem_load_retired.local_pmm:u	7	0	0
mem_load_retired.local_pmm:u	8	0	0
mem_load_retired.local_pmm:u	9	0	0
mem_load_retired.local_pmm:u	10	0	0
cpu-cycles:u	1	4300235053	0
cpu-cycles:u	2	4301531928	0
inst_retired.any_p:u	1	227004948	0
inst_retired.any_p:u	2	227004944	0
dtlb_store_misses.walk_completed_4k:u	1	30043	0
dtlb_store_misses.walk_completed_4k:u	2	30039	0
