event	round	count	exit
mem_load_l3_miss_retired.local_dram:u	1	494724	0
mem_load_l3_miss_retired.local_dram:u	2	494643	0
machine_clears.memory_ordering:u	1	217609	0
machine_clears.memory_ordering:u	2	200002	0
inst_retired.nop:u	1	1580000	0
inst_retired.nop:u	2	1580000	0
inst_retired.nop:u	3	1580000	0
inst_retired.nop:u	4	1580000	0
inst_retired.nop:u	5	1580000	0
inst_retired.nop:u	6	1580000	0
inst_retired.nop:u	7	1580000	0
inst_retired.nop:u	8	1580000	0
inst_retired.nop:u	9	1580000	0
inst_retired.nop:u	10	1580000	0
inst_retired.nop:u	11	1580000	0
inst_retired.nop:u	12	1580000	0
inst_retired.nop:u	13	1580000	0
inst_retired.nop:u	14	1580000	0
inst_retired.nop:u	15	1580000	0
inst_retired.nop:u	16	1580000	0
inst_retired.nop:u	17	1580000	0
inst_retired.nop:u	18	1580000	0
inst_retired.nop:u	19	1580000	0
inst_retired.nop:u	20	1580000	0
inst_retired.nop:u	21	1580000	0
inst_retired.nop:u	22	1580000	0
inst_retired.nop:u	23	1580000	0
inst_retired.nop:u	24	1580000	0
inst_retired.nop:u	25	1580000	0
inst_retired.nop:u	26	1580000	0
inst_retired.nop:u	27	1580000	0
inst_retired.nop:u	28	1580000	0
inst_retired.nop:u	29	1580000	0
inst_retired.nop:u	30	1580000	0
inst_retired.nop:u	31	1580000	0
inst_retired.nop:u	32	1580000	0
inst_retired.nop:u	33	1580000	0
inst_retired.nop:u	34	1580000	0
inst_retired.nop:u	35	1580000	0
inst_retired.nop:u	36	1580000	0
inst_retired.nop:u	37	1580000	0
inst_retired.nop:u	38	1580000	0
inst_retired.nop:u	39	1580000	0
inst_retired.nop:u	40	1580000	0
inst_retired.nop:u	41	1580000	0
inst_retired.nop:u	42	1580000	0
inst_retired.nop:u	43	1580000	0
inst_retired.nop:u	44	1580000	0
inst_retired.nop:u	45	1580000	0
inst_retired.nop:u	46	1580000	0
inst_retired.nop:u	47	1580000	0
inst_retired.nop:u	48	1580000	0
inst_retired.nop:u	49	1580000	0
inst_retired.nop:u	50	1580000	0
inst_retired.nop:u	51	1580000	0
inst_retired.nop:u	52	1580000	0
inst_retired.nop:u	53	1580000	0
inst_retired.nop:u	54	1580000	0
inst_retired.nop:u	55	1580000	0
inst_retired.nop:u	56	1580000	0
inst_retired.nop:u	57	1580000	0
inst_retired.nop:u	58	1580000	0
inst_retired.nop:u	59	1580000	0
inst_retired.nop:u	60	1580000	0
inst_retired.nop:u	61	1580000	0
inst_retired.nop:u	62	1580000	0
inst_retired.nop:u	63	1580000	0
inst_retired.nop:u	64	1580000	0
inst_retired.nop:u	65	1580000	0
inst_retired.nop:u	66	1580000	0
inst_retired.nop:u	67	1580000	0
inst_retired.nop:u	68	1580000	0
inst_retired.nop:u	69	1580000	0
inst_retired.nop:u	70	1580000	0
inst_retired.nop:u	71	1580000	0
inst_retired.nop:u	72	1580000	0
inst_retired.nop:u	73	1580000	0
inst_retired.nop:u	74	1580000	0
inst_retired.nop:u	75	1580000	0
inst_retired.nop:u	76	1580000	0
inst_retired.nop:u	77	1580000	0
inst_retired.nop:u	78	1580000	0
inst_retired.nop:u	79	1580000	0
inst_retired.nop:u	80	1580000	0
inst_retired.nop:u	81	1580000	0
inst_retired.nop:u	82	1580000	0
inst_retired.nop:u	83	1580000	0
inst_retired.nop:u	84	1580000	0
inst_retired.nop:u	85	1580000	0
inst_retired.nop:u	86	1580000	0
inst_retired.nop:u	87	1580000	0
inst_retired.nop:u	88	1580000	0
inst_retired.nop:u	89	1580000	0
inst_retired.nop:u	90	1580000	0
inst_retired.nop:u	91	1580000	0
inst_retired.nop:u	92	1580000	0
inst_retired.nop:u	93	1580000	0
inst_retired.nop:u	94	1580000	0
inst_retired.nop:u	95	1580000	0
inst_retired.nop:u	96	1580000	0
inst_retired.nop:u	97	1580000	0
inst_retired.nop:u	98	1580000	0
inst_retired.nop:u	99	1580000	0
inst_retired.nop:u	100	1580000	0
inst_retired.nop:u	101	1580000	0
inst_retired.nop:u	102	1580000	0
inst_retired.nop:u	103	1580000	0
inst_retired.nop:u	104	1580000	0
inst_retired.nop:u	105	1580000	0
inst_retired.nop:u	106	1580000	0
inst_retired.nop:u	107	1580000	0
inst_retired.nop:u	108	1580000	0
inst_retired.nop:u	109	1580000	0
inst_retired.nop:u	110	1580000	0
inst_retired.nop:u	111	1580000	0
inst_retired.nop:u	112	1580000	0
inst_retired.nop:u	113	1580000	0
inst_retired.nop:u	114	1580000	0
inst_retired.nop:u	115	1580000	0
inst_retired.nop:u	116	1580000	0
inst_retired.nop:u	117	1580000	0
inst_retired.nop:u	118	1580000	0
inst_retired.nop:u	119	1580000	0
inst_retired.nop:u	120	1580000	0
inst_retired.nop:u	121	1580000	0
inst_retired.nop:u	122	1580000	0
inst_retired.nop:u	123	1580000	0
inst_retired.nop:u	124	1580000	0
inst_retired.nop:u	125	1580000	0
inst_retired.nop:u	126	1580000	0
inst_retired.nop:u	127	1580000	0
inst_retired.nop:u	128	1580000	0
inst_retired.nop:u	129	1580000	0
inst_retired.nop:u	130	1580000	0
inst_retired.nop:u	131	1580000	0
inst_retired.nop:u	132	1580000	0
inst_retired.nop:u	133	1580000	0
inst_retired.nop:u	134	1580000	0
inst_retired.nop:u	135	1580000	0
inst_retired.nop:u	136	1580000	0
inst_retired.nop:u	137	1580000	0
inst_retired.nop:u	138	1580000	0
inst_retired.nop:u	139	1580000	0
inst_retired.nop:u	140	1580000	0
inst_retired.nop:u	141	1580000	0
inst_retired.nop:u	142	1580000	0
inst_retired.nop:u	143	1580000	0
inst_retired.nop:u	144	1580000	0
inst_retired.nop:u	145	1580000	0
inst_retired.nop:u	146	1580000	0
inst_retired.nop:u	147	1580000	0
inst_retired.nop:u	148	1580000	0
inst_retired.nop:u	149	1580000	0
inst_retired.nop:u	150	1580000	0
inst_retired.nop:u	151	1580000	0
inst_retired.nop:u	152	1580000	0
inst_retired.nop:u	153	1580000	0
inst_retired.nop:u	154	1580000	0
inst_retired.nop:u	155	1580000	0
inst_retired.nop:u	156	1580000	0
inst_retired.nop:u	157	1580000	0
inst_retired.nop:u	158	1580000	0
inst_retired.nop:u	159	1580000	0
inst_retired.nop:u	160	1580000	0
inst_retired.nop:u	161	1580000	0
inst_retired.nop:u	162	1580000	0
inst_retired.nop:u	163	1580000	0
inst_retired.nop:u	164	1580000	0
inst_retired.nop:u	165	1580000	0
inst_retired.nop:u	166	1580000	0
inst_retired.nop:u	167	1580000	0
inst_retired.nop:u	168	1580000	0
inst_retired.nop:u	169	1580000	0
inst_retired.nop:u	170	1580000	0
inst_retired.nop:u	171	1580000	0
inst_retired.nop:u	172	1580000	0
inst_retired.nop:u	173	1580000	0
inst_retired.nop:u	174	1580000	0
inst_retired.nop:u	175	1580000	0
inst_retired.nop:u	176	1580000	0
inst_retired.nop:u	177	1580000	0
inst_retired.nop:u	178	1580000	0
inst_retired.nop:u	179	1580000	0
inst_retired.nop:u	180	1580000	0
inst_retired.nop:u	181	1580000	0
inst_retired.nop:u	182	1580000	0
inst_retired.nop:u	183	1580000	0
inst_retired.nop:u	184	1580000	0
inst_retired.nop:u	185	1580000	0
inst_retired.nop:u	186	1580000	0
inst_retired.nop:u	187	1580000	0
inst_retired.nop:u	188	1580000	0
inst_retired.nop:u	189	1580000	0
inst_retired.nop:u	190	1580000	0
inst_retired.nop:u	191	1580000	0
inst_retired.nop:u	192	1580000	0
inst_retired.nop:u	193	1580000	0
inst_retired.nop:u	194	1580000	0
inst_retired.nop:u	195	1580000	0
inst_retired.nop:u	196	1580000	0
inst_retired.nop:u	197	1580000	0
inst_retired.nop:u	198	1580000	0
inst_retired.nop:u	199	1580000	0
inst_retired.nop:u	200	1580000	0
inst_retired.nop:u	201	1580000	0
inst_retired.nop:u	202	1580000	0
inst_retired.nop:u	203	1580000	0
inst_retired.nop:u	204	1580000	0
inst_retired.nop:u	205	1580000	0
inst_retired.nop:u	206	1580000	0
inst_retired.nop:u	207	1580000	0
inst_retired.nop:u	208	1580000	0
inst_retired.nop:u	209	1580000	0
inst_retired.nop:u	210	1580000	0
inst_retired.nop:u	211	1580000	0
inst_retired.nop:u	212	1580000	0
inst_retired.nop:u	213	1580000	0
inst_retired.nop:u	214	1580000	0
inst_retired.nop:u	215	1580000	0
inst_retired.nop:u	216	1580000	0
inst_retired.nop:u	217	1580000	0
inst_retired.nop:u	218	1580000	0
inst_retired.nop:u	219	1580000	0
inst_retired.nop:u	220	1580000	0
inst_retired.nop:u	221	1580000	0
inst_retired.nop:u	222	1580000	0
inst_retired.nop:u	223	1580000	0
inst_retired.nop:u	224	1580000	0
inst_retired.nop:u	225	1580000	0
inst_retired.nop:u	226	1580000	0
inst_retired.nop:u	227	1580000	0
inst_retired.nop:u	228	1580000	0
inst_retired.nop:u	229	1580000	0
inst_retired.nop:u	230	1580000	0
inst_retired.nop:u	231	1580000	0
inst_retired.nop:u	232	1580000	0
inst_retired.nop:u	233	1580000	0
inst_retired.nop:u	234	1580000	0
inst_retired.nop:u	235	1580000	0
inst_retired.nop:u	236	1580000	0
inst_retired.nop:u	237	1580000	0
inst_retired.nop:u	238	1580000	0
inst_retired.nop:u	239	1580000	0
inst_retired.nop:u	240	1580000	0
inst_retired.nop:u	241	1580000	0
inst_retired.nop:u	242	1580000	0
inst_retired.nop:u	243	1580000	0
inst_retired.nop:u	244	1580000	0
inst_retired.nop:u	245	1580000	0
inst_retired.nop:u	246	1580000	0
inst_retired.nop:u	247	1580000	0
inst_retired.nop:u	248	1580000	0
inst_retired.nop:u	249	1580000	0
inst_retired.nop:u	250	1580000	0
inst_retired.nop:u	251	1580000	0
inst_retired.nop:u	252	1580000	0
inst_retired.nop:u	253	1580000	0
inst_retired.nop:u	254	1580000	0
inst_retired.nop:u	255	1580000	0
inst_retired.nop:u	256	1580000	0
inst_retired.nop:u	257	1580000	0
inst_retired.nop:u	258	1580000	0
inst_retired.nop:u	259	1580000	0
inst_retired.nop:u	260	1580000	0
inst_retired.nop:u	261	1580000	0
inst_retired.nop:u	262	1580000	0
inst_retired.nop:u	263	1580000	0
inst_retired.nop:u	264	1580000	0
inst_retired.nop:u	265	1580000	0
inst_retired.nop:u	266	1580000	0
inst_retired.nop:u	267	1580000	0
inst_retired.nop:u	268	1580000	0
inst_retired.nop:u	269	1580000	0
inst_retired.nop:u	270	1580000	0
inst_retired.nop:u	271	1580000	0
inst_retired.nop:u	272	1580000	0
inst_retired.nop:u	273	1580000	0
inst_retired.nop:u	274	1580000	0
inst_retired.nop:u	275	1580000	0
inst_retired.nop:u	276	1580000	0
inst_retired.nop:u	277	1580000	0
inst_retired.nop:u	278	1580000	0
inst_retired.nop:u	279	1580000	0
inst_retired.nop:u	280	1580000	0
inst_retired.nop:u	281	1580000	0
inst_retired.nop:u	282	1580000	0
inst_retired.nop:u	283	1580000	0
inst_retired.nop:u	284	1580000	0
inst_retired.nop:u	285	1580000	0
inst_retired.nop:u	286	1580000	0
inst_retired.nop:u	287	1580000	0
inst_retired.nop:u	288	1580000	0
inst_retired.nop:u	289	1580000	0
inst_retired.nop:u	290	1580000	0
inst_retired.nop:u	291	1580000	0
inst_retired.nop:u	292	1580000	0
inst_retired.nop:u	293	1580000	0
inst_retired.nop:u	294	1580000	0
inst_retired.nop:u	295	1580000	0
inst_retired.nop:u	296	1580000	0
inst_retired.nop:u	297	1580000	0
inst_retired.nop:u	298	1580000	0
inst_retired.nop:u	299	1580000	0
inst_retired.nop:u	300	1580000	0
inst_retired.nop:u	301	1580000	0
inst_retired.nop:u	302	1580000	0
inst_retired.nop:u	303	1580000	0
inst_retired.nop:u	304	1580000	0
inst_retired.nop:u	305	1580000	0
inst_retired.nop:u	306	1580000	0
inst_retired.nop:u	307	1580000	0
inst_retired.nop:u	308	1580000	0
inst_retired.nop:u	309	1580000	0
inst_retired.nop:u	310	1580000	0
inst_retired.nop:u	311	1580000	0
inst_retired.nop:u	312	1580000	0
inst_retired.nop:u	313	1580000	0
inst_retired.nop:u	314	1580000	0
inst_retired.nop:u	315	1580000	0
inst_retired.nop:u	316	1580000	0
inst_retired.nop:u	317	1580000	0
inst_retired.nop:u	318	1580000	0
inst_retired.nop:u	319	1580000	0
inst_retired.nop:u	320	1580000	0
inst_retired.nop:u	321	1580000	0
inst_retired.nop:u	322	1580000	0
inst_retired.nop:u	323	1580000	0
inst_retired.nop:u	324	1580000	0
inst_retired.nop:u	325	1580000	0
inst_retired.nop:u	326	1580000	0
inst_retired.nop:u	327	1580000	0
inst_retired.nop:u	328	1580000	0
inst_retired.nop:u	329	1580000	0
inst_retired.nop:u	330	1580000	0
inst_retired.nop:u	331	1580000	0
inst_retired.nop:u	332	1580000	0
inst_retired.nop:u	333	1580000	0
inst_retired.nop:u	334	1580000	0
inst_retired.nop:u	335	1580000	0
inst_retired.nop:u	336	1580000	0
inst_retired.nop:u	337	1580000	0
inst_retired.nop:u	338	1580000	0
inst_retired.nop:u	339	1580000	0
inst_retired.nop:u	340	1580000	0
inst_retired.nop:u	341	1580000	0
inst_retired.nop:u	342	1580000	0
inst_retired.nop:u	343	1580000	0
inst_retired.nop:u	344	1580000	0
inst_retired.nop:u	345	1580000	0
inst_retired.nop:u	346	1580000	0
inst_retired.nop:u	347	1580000	0
inst_retired.nop:u	348	1580000	0
inst_retired.nop:u	349	1580000	0
inst_retired.nop:u	350	1580000	0
inst_retired.nop:u	351	1580000	0
inst_retired.nop:u	352	1580000	0
inst_retired.nop:u	353	1580000	0
inst_retired.nop:u	354	1580000	0
inst_retired.nop:u	355	1580000	0
inst_retired.nop:u	356	1580000	0
inst_retired.nop:u	357	1580000	0
inst_retired.nop:u	358	1580000	0
inst_retired.nop:u	359	1580000	0
inst_retired.nop:u	360	1580000	0
inst_retired.nop:u	361	1580000	0
inst_retired.nop:u	362	1580000	0
inst_retired.nop:u	363	1580000	0
inst_retired.nop:u	364	1580000	0
inst_retired.nop:u	365	1580000	0
inst_retired.nop:u	366	1580000	0
inst_retired.nop:u	367	1580000	0
inst_retired.nop:u	368	1580000	0
inst_retired.nop:u	369	1580000	0
inst_retired.nop:u	370	1580000	0
inst_retired.nop:u	371	1580000	0
inst_retired.nop:u	372	1580000	0
inst_retired.nop:u	373	1580000	0
inst_retired.nop:u	374	1580000	0
inst_retired.nop:u	375	1580000	0
inst_retired.nop:u	376	1580000	0
inst_retired.nop:u	377	1580000	0
inst_retired.nop:u	378	1580000	0
inst_retired.nop:u	379	1580000	0
inst_retired.nop:u	380	1580000	0
inst_retired.nop:u	381	1580000	0
inst_retired.nop:u	382	1580000	0
inst_retired.nop:u	383	1580000	0
inst_retired.nop:u	384	1580000	0
inst_retired.nop:u	385	1580000	0
inst_retired.nop:u	386	1580000	0
inst_retired.nop:u	387	1580000	0
inst_retired.nop:u	388	1580000	0
inst_retired.nop:u	389	1580000	0
inst_retired.nop:u	390	1580000	0
inst_retired.nop:u	391	1580000	0
inst_retired.nop:u	392	1580000	0
inst_retired.nop:u	393	1580000	0
inst_retired.nop:u	394	1580000	0
inst_retired.nop:u	395	1580000	0
inst_retired.nop:u	396	1580000	0
inst_retired.nop:u	397	1580000	0
