event	round	count	exit
instructions:u	1	227003211	0
instructions:u	2	227003197	0
l2_lines_out.non_silent:u	1	912	0
l2_lines_out.non_silent:u	2	701	0
l2_trans.l2_wb:u	1	890	0
l2_trans.l2_wb:u	2	599	0
mem_load_misc_retired.uc:u	1	0	0
mem_load_misc_retired.uc:u	2	0	0
mem_load_misc_retired.uc:u	3	0	0
mem_load_misc_retired.uc:u	4	0	0
mem_load_misc_retired.uc:u	5	0	0
fp_arith_inst_retired.512b_packed_single:u	1	0	0
fp_arith_inst_retired.512b_packed_single:u	2	0	0
fp_arith_inst_retired.512b_packed_single:u	3	0	0
fp_arith_inst_retired.512b_packed_single:u	4	0	0
fp_arith_inst_retired.512b_packed_single:u	5	0	0
idq.all_mite_cycles_any_uops:u	1	5565290190	0
idq.all_mite_cycles_any_uops:u	2	5565294875	0
cycle_activity.stalls_l3_miss:u	1	78248872	0
cycle_activity.stalls_l3_miss:u	2	77623982	0
tx_exec.misc2:u	1	0	0
tx_exec.misc2:u	2	0	0
tx_exec.misc2:u	3	0	0
tx_exec.misc2:u	4	0	0
tx_exec.misc2:u	5	0	0
core_snoop_response.rsp_sfwdfe:u	1	5543	0
core_snoop_response.rsp_sfwdfe:u	2	6308	0
br_misp_retired.conditional:u	1	79	0
br_misp_retired.conditional:u	2	104	0
cycle_activity.stalls_l2_miss:u	1	164114709	0
cycle_activity.stalls_l2_miss:u	2	163374324	0
ld_blocks.store_forward:u	1	5602959	0
ld_blocks.store_forward:u	2	5685733	0
uops_dispatched_port.port_3:u	1	1283613016	0
uops_dispatched_port.port_3:u	2	1283724551	0
uops_issued.slow_lea:u	1	8530560	0
uops_issued.slow_lea:u	2	8569915	0
dtlb_store_misses.walk_completed_1g:u	1	0	0
dtlb_store_misses.walk_completed_1g:u	2	0	0
dtlb_store_misses.walk_completed_1g:u	3	0	0
dtlb_store_misses.walk_completed_1g:u	4	0	0
dtlb_store_misses.walk_completed_1g:u	5	0	0
dTLB-store-misses:u	1	30028	0
dTLB-store-misses:u	2	30028	0
dTLB-store-misses:u	3	30030	0
