event	round	count	exit
l1d_pend_miss.fb_full:u	1	1865	0
l1d_pend_miss.fb_full:u	2	1730	0
fp_arith_inst_retired.512b_packed_double:u	1	0	0
fp_arith_inst_retired.512b_packed_double:u	2	0	0
fp_arith_inst_retired.512b_packed_double:u	3	0	0
fp_arith_inst_retired.512b_packed_double:u	4	0	0
fp_arith_inst_retired.512b_packed_double:u	5	0	0
fp_arith_inst_retired.512b_packed_double:u	6	0	0
fp_arith_inst_retired.512b_packed_double:u	7	0	0
fp_arith_inst_retired.512b_packed_double:u	8	0	0
fp_arith_inst_retired.512b_packed_double:u	9	0	0
fp_arith_inst_retired.512b_packed_double:u	10	0	0
fp_arith_inst_retired.512b_packed_double:u	11	0	0
fp_arith_inst_retired.512b_packed_double:u	12	0	0
fp_arith_inst_retired.512b_packed_double:u	13	0	0
fp_arith_inst_retired.512b_packed_double:u	14	0	0
fp_arith_inst_retired.512b_packed_double:u	15	0	0
fp_arith_inst_retired.512b_packed_double:u	16	0	0
fp_arith_inst_retired.512b_packed_double:u	17	0	0
fp_arith_inst_retired.512b_packed_double:u	18	0	0
fp_arith_inst_retired.512b_packed_double:u	19	0	0
fp_arith_inst_retired.512b_packed_double:u	20	0	0
fp_arith_inst_retired.512b_packed_double:u	21	0	0
fp_arith_inst_retired.512b_packed_double:u	22	0	0
fp_arith_inst_retired.512b_packed_double:u	23	0	0
fp_arith_inst_retired.512b_packed_double:u	24	0	0
fp_arith_inst_retired.512b_packed_double:u	25	0	0
fp_arith_inst_retired.512b_packed_double:u	26	0	0
fp_arith_inst_retired.512b_packed_double:u	27	0	0
fp_arith_inst_retired.512b_packed_double:u	28	0	0
fp_arith_inst_retired.512b_packed_double:u	29	0	0
fp_arith_inst_retired.512b_packed_double:u	30	0	0
fp_arith_inst_retired.512b_packed_double:u	31	0	0
fp_arith_inst_retired.512b_packed_double:u	32	0	0
fp_arith_inst_retired.512b_packed_double:u	33	0	0
fp_arith_inst_retired.512b_packed_double:u	34	0	0
fp_arith_inst_retired.512b_packed_double:u	35	0	0
fp_arith_inst_retired.512b_packed_double:u	36	0	0
fp_arith_inst_retired.512b_packed_double:u	37	0	0
fp_arith_inst_retired.512b_packed_double:u	38	0	0
fp_arith_inst_retired.512b_packed_double:u	39	0	0
fp_arith_inst_retired.512b_packed_double:u	40	0	0
fp_arith_inst_retired.512b_packed_double:u	41	0	0
fp_arith_inst_retired.512b_packed_double:u	42	0	0
fp_arith_inst_retired.512b_packed_double:u	43	0	0
fp_arith_inst_retired.512b_packed_double:u	44	0	0
fp_arith_inst_retired.512b_packed_double:u	45	0	0
fp_arith_inst_retired.512b_packed_double:u	46	0	0
fp_arith_inst_retired.512b_packed_double:u	47	0	0
fp_arith_inst_retired.512b_packed_double:u	48	0	0
fp_arith_inst_retired.512b_packed_double:u	49	0	0
fp_arith_inst_retired.512b_packed_double:u	50	0	0
fp_arith_inst_retired.512b_packed_double:u	51	0	0
fp_arith_inst_retired.512b_packed_double:u	52	0	0
fp_arith_inst_retired.512b_packed_double:u	53	0	0
fp_arith_inst_retired.512b_packed_double:u	54	0	0
fp_arith_inst_retired.512b_packed_double:u	55	0	0
fp_arith_inst_retired.512b_packed_double:u	56	0	0
fp_arith_inst_retired.512b_packed_double:u	57	0	0
