event	round	count	exit
bus-cycles:u	1	2730930400	0
bus-cycles:u	2	2716086560	0
mem_load_retired.fb_hit:u	1	1805186	0
mem_load_retired.fb_hit:u	2	1803555	0
rtm_retired.aborted:u	1	0	0
rtm_retired.aborted:u	2	0	0
rtm_retired.aborted:u	3	0	0
rtm_retired.aborted:u	4	0	0
rtm_retired.aborted:u	5	0	0
int_misc.mba_stalls:u	1	0	0
int_misc.mba_stalls:u	2	0	0
int_misc.mba_stalls:u	3	0	0
int_misc.mba_stalls:u	4	0	0
int_misc.mba_stalls:u	5	0	0
itlb_misses.walk_active:u	1	379194	0
itlb_misses.walk_active:u	2	380501	0
