event	round	count	exit
mem-stores:u	1	24060000	0
mem-stores:u	2	24060000	0
mem-stores:u	3	24060000	0
mem-stores:u	4	24060000	0
mem-stores:u	5	24060000	0
mem-stores:u	6	24060000	0
mem-stores:u	7	24060000	0
mem-stores:u	8	24060000	0
mem-stores:u	9	24060000	0
mem-stores:u	10	24060000	0
sw_prefetch_access.nta:u	1	100005	0
sw_prefetch_access.nta:u	2	100007	0
cycle_activity.stalls_l3_miss:u	1	50986739	0
cycle_activity.stalls_l3_miss:u	2	46829483	0
int_misc.clear_resteer_cycles:u	1	8022491	0
int_misc.clear_resteer_cycles:u	2	8037773	0
itlb_misses.walk_completed:u	1	14	0
itlb_misses.walk_completed:u	2	17	0
